Str_ID,Link_ID,From,Prov_Code,Str_Type,GPS_E,GPS_S,EndGPS_E,EndGPS_S,Obst_Type,Num_Spans,Over_Length,Span_Length,Clear_Soffit,Clear_Width,Walk_Width,Total_Width,Barrier_Height,Des_Type,Mat_Type,Surf_Type
BN000706:0345.21,N000706:0345.1,345205,Tete,BRDG,33.544090271,-16.2731304169,,,RIVR,3,54.00,18,11.10,7.20,1.00,,,GIRD,CONC,ASPH
BN000706:0353.55,N000706:0345.1,353550,Tete,BRDG,33.5856208801,-16.2117805481,,,RIVR,2,30.60,15.3,5.90,7.25,1.00,,,SLAB,CONC,ASPH
BN000706:0354.09,N000706:0345.1,354090,Tete,BRDG,33.608001709,-16.2068901062,,,RIVR,7,34.10,4,3.10,8.50,3.00,,,VENT,CONC,ASPH
BN000706:0360.35,N000706:0345.1,360345.59375,Tete,BRDG,33.590549469,-17.5569705963,,,Road,1,50.00,50,6.10,12.00,1.65,,,SLAB,CONC,ASPH
BN000706:0360.48,N000706:0360.3,360476,Tete,BRDG,33.5913887024,-16.1571407318,,,RIVR,5,716.80,179,17.60,7.20,1.90,,,CABL,CONC,ASPH
BN000706:0366.72,N000706:0364.1,366718,Tete,BRDG,33.6369514465,-16.1224708557,,,RIVR,1,8.50,8.5,5.70,6.30,0.85,,,SLAB,CONC,ASPH
BN000706:0368.80,N000706:0364.1,368798,Tete,BRDG,33.6514587402,-16.1113300323,,,RIVR,20,399.10,20,10.40,6.00,1.00,,,GIRD,CONC,ASPH
BN000706:0370.63,N000706:0369.8,370627,Tete,BRDG,33.6663398743,-16.1078605652,,,RIVR,1,11.30,11.3,6.00,7.10,0.85,,,SLAB,CONC,ASPH
BN000706:0380.44,N000706:0373.9,380437.90625,Tete,BRDG,33.7564506531,-16.1150093079,,,RIVR,8,94.00,16.7,5.30,7.20,1.00,,,ARCH,CONC,ASPH
BN000706:0385.03,N000706:0373.9,385025.6875,Tete,BRDG,33.7905006409,-16.0950393677,,,RIVR,5,38.40,,4.40,7.20,1.00,,,ARCH,CONC,ASPH
BN000706:0391.97,N000706:0373.9,391969,Tete,BRDG,33.849319458,-16.070640564,,,RIVR,7,64.30,,4.40,7.30,1.00,,,ARCH,CONC,ASPH
BN000706:0395.37,N000706:0373.9,395374,Tete,BRDG,33.8779182434,-16.0575008392,,,RIVR,4,32.10,,3.80,7.20,1.00,,,ARCH,CONC,ASPH
BN000706:0399.08,N000706:0373.9,399084,Tete,BRDG,33.90625,-16.0382499695,,,RIVR,1,7.00,6.95,4.80,7.30,1.00,,,SLAB,CONC,ASPH
BN000706:0400.42,N000706:0373.9,400424,Tete,BRDG,33.9173316956,-16.0326499939,,,RIVR,1,7.80,7.8,5.50,7.30,1.00,,,SLAB,CONC,ASPH
BN000706:0406.80,N000706:0373.9,406799.5,Tete,BRDG,33.9655189514,-16.0021591187,,,RIVR,1,6.90,6.85,5.90,7.30,1.00,,,SLAB,CONC,ASPH
BN000706:0411.92,N000706:0373.9,411919,Tete,BRDG,33.9966888428,-15.9678602219,,,RIVR,1,6.90,6.85,4.60,7.25,1.00,,,SLAB,CONC,ASPH
BN000706:0417.02,N000706:0373.9,417024,Tete,BRDG,34.0342292786,-15.9413900375,,,RIVR,1,6.90,6.85,4.95,7.30,1.00,,,SLAB,CONC,ASPH
BN000706:0418.27,N000706:0373.9,418274,Tete,BRDG,34.0456390381,-15.9394102097,,,RIVR,1,6.90,6.85,6.50,7.25,1.00,,,SLAB,CONC,ASPH
BN000706:0422.14,N000706:0373.9,422139,Tete,BRDG,34.072479248,-15.9204397202,,,RIVR,1,6.80,6.8,5.30,7.35,1.00,,,SLAB,CONC,ASPH
BN000706:0423.60,N000706:0373.9,423604,Tete,BRDG,34.0817108154,-15.9106998444,,,RIVR,1,6.90,6.9,4.50,7.30,1.00,,,SLAB,CONC,ASPH
BN000706:0431.20,N000706:0429.5,431199,Tete,BRDG,34.1372108459,-15.8687801361,,,RIVR,1,6.80,6.8,4.70,7.00,1.00,,,SLAB,CONC,ASPH
BN000706:0433.07,N000706:0429.5,433069,Tete,BRDG,34.1451683044,-15.8538303375,,,RIVR,2,8.00,4,2.50,7.80,0.00,,,SLAB,CONC,ASPH
BN000706:0438.94,N000706:0429.5,438939,Tete,BRDG,34.1729888916,-15.8106603622,,,RIVR,1,6.80,6.75,3.90,7.30,0.00,,,SLAB,CONC,ASPH
BN000706:0440.53,N000706:0429.5,440534,Tete,BRDG,34.1869812012,-15.8099298477,,,RIVR,3,49.50,16.5,6.40,7.20,1.00,,,ARCH,CONC,ASPH
BN000706:0461.57,N000706:0441.1,461572.6875,Tete,BRDG,34.3388710022,-15.7318601608,,,RIVR,1,6.90,6.9,4.80,7.25,1.00,,,SLAB,CONC,ASPH
BN000706:0469.40,N000706:0465.9,469395,Tete,BRDG,34.3676795959,-15.6704597473,,,RIVR,1,6.80,6.8,5.90,7.25,1.00,,,SLAB,CONC,ASPH
BN000706:0470.53,N000706:0465.9,470525,Tete,BRDG,34.3719787598,-15.6614103317,,,RIVR,1,16.60,16.6,6.90,7.25,1.00,,,GIRD,CONC,ASPH
BN000706:0473.55,N000706:0465.9,473545,Tete,BRDG,34.3935012817,-15.6438598633,,,RIVR,4,51.40,4.5,3.50,7.30,1.00,,,ARCH,CONC,ASPH
BN000706:0479.55,N000706:0465.9,479550,Tete,BRDG,34.4285812378,-15.6059799194,,,RIVR,1,6.90,6.85,3.00,7.25,1.00,,,SLAB,CONC,ASPH
BN000806:0000.33,N000806:0000.0,334.9999084473,Tete,BRDG,32.8710098267,-16.9642906189,,,RIVR,3,30.00,3,7.75,7.20,1.00,,,ARCH,CONC,ASPH
BN000806:0001.12,N000806:0000.0,1123.3360595703,Tete,BRDG,32.8783912659,-16.9636707306,,,RIVR,1,9.00,9,6.00,7.20,1.00,,,GIRD,CONC,ASPH
BN000806:0003.80,N000806:0000.0,3805,Tete,BRDG,32.9025802612,-16.9646701813,,,RIVR,1,21.00,21,8.00,7.20,1.00,,,GIRD,CONC,ASPH
BN000806:0010.25,N000806:0000.0,10250,Tete,BRDG,32.9557914734,-16.9342498779,,,RIVR,2,18.00,9,3.60,7.20,1.00,,,ARCH,CONC,ASPH
BN000806:0012.80,N000806:0000.0,12805,Tete,BRDG,32.9778594971,-16.9317493439,,,RIVR,1,16.60,16.6,4.20,7.20,1.00,,,GIRD,CONC,ASPH
BN000806:0014.31,N000806:0000.0,14310,Tete,BRDG,32.9907989502,-16.9357395172,,,RIVR,1,21.00,21,7.30,7.20,1.00,,,GIRD,CONC,ASPH
BN000806:0016.30,N000806:0000.0,16300,Tete,BRDG,33.0089302063,-16.9334201813,,,RIVR,1,22.00,22,5.90,7.10,1.00,,,GIRD,CONC,ASPH
BN000806:0018.13,N000806:0000.0,18135,Tete,BRDG,33.0250015259,-16.934589386,,,RIVR,1,11.00,11,6.20,7.10,1.00,,,GIRD,CONC,ASPH
BN000806:0020.83,N000806:0000.0,20835,Tete,BRDG,33.0456809998,-16.9246997833,,,RIVR,1,11.00,11,5.80,7.20,1.00,,,GIRD,CONC,ASPH
BN000806:0027.40,N000806:0000.0,27405,Tete,BRDG,33.9434089661,-16.9048995972,,,RIVR,1,13.10,13.1,6.20,7.20,1.00,,,GIRD,CONC,ASPH
BN000806:0034.34,N000806:0000.0,34340,Tete,BRDG,33.1486701965,-16.871389389,,,RIVR,1,11.00,11,5.80,7.20,1.00,,,GIRD,CONC,ASPH
BN000806:0035.40,N000806:0000.0,35400,Tete,BRDG,33.158531189,-16.8705501556,,,RIVR,1,11.00,11,5.60,7.20,1.00,,,GIRD,CONC,ASPH
BN000806:0036.64,N000806:0000.0,36641.46875,Tete,BRDG,33.1700515747,-16.8688907623,,,RIVR,1,11.00,11,5.30,7.20,1.00,,,GIRD,CONC,ASPH
BN000806:0040.62,N000806:0000.0,40625,Tete,BRDG,33.2054405212,-16.8588790894,,,RIVR,1,13.10,13.1,7.90,7.20,1.00,,,GIRD,CONC,ASPH
BN000806:0041.41,N000806:0000.0,41412.8203125,Tete,BRDG,33.212600708,-16.8572902679,,,RIVR,1,10.80,10.8,5.70,7.20,1.00,,,GIRD,CONC,ASPH
BN000906:0010.06,N000906:0000.0,10055,Tete,BRDG,33.610370636,-16.0478801727,,,RIVR,1,7.80,7.8,4.70,6.00,0.70,,,VSLB,CONC,ASPH
BN000906:0016.82,N000906:0012.7,16821,Tete,BRDG,33.558681488,-16.0200004578,,,RIVR,2,14.50,7.25,5.10,6.30,0.62,,,SLAB,CONC,ASPH
BN000906:0018.91,N000906:0012.7,18911,Tete,BRDG,33.5457305908,-16.0062294006,,,RIVR,1,6.60,6.55,5.10,6.00,0.65,,,VSLB,CONC,ASPH
BN000906:0024.69,N000906:0012.7,24691,Tete,BRDG,33.5416183472,-15.9591302872,,,RIVR,1,8.60,8.6,8.00,5.70,0.70,,,VSLB,CONC,ASPH
BN000906:0025.57,N000906:0012.7,25571,Tete,BRDG,33.5416908264,-15.9512901306,,,RIVR,1,9.20,9.2,6.20,5.80,0.65,,,VSLB,CONC,ASPH
BN000906:0029.99,N000906:0012.7,29991.970703125,Tete,BRDG,33.5260391235,-15.9148597717,,,RIVR,1,8.50,8.5,6.50,5.90,0.75,,,VSLB,CONC,ASPH
BN000906:0037.47,N000906:0033.4,37472,Tete,BRDG,33.4886512756,-15.8607397079,,,RIVR,1,7.70,7.7,7.10,6.10,0.65,,,VSLB,CONC,ASPH
BN000906:0043.52,N000906:0043.5,43517.2109375,Tete,BRDG,33.4683914185,-15.8138599396,,,RIVR,6,150.00,25,10.80,5.90,0.77,,,GIRD,CONC,ASPH
BN000906:0045.11,N000906:0043.5,45106,Tete,BRDG,33.4684791565,-15.8007698059,,,RIVR,1,8.60,8.6,5.20,5.90,0.90,,,GIRD,CONC,ASPH
BN000906:0055.38,N000906:0043.5,55381,Tete,BRDG,33.4158210754,-15.7307100296,,,RIVR,1,7.40,7.35,6.90,6.00,0.67,,,VSLB,CONC,ASPH
BN000906:0062.92,N000906:0043.5,62916,Tete,BRDG,33.3823814392,-15.6727695465,,,RIVR,1,9.30,9.25,5.70,6.00,0.60,,,VSLB,CONC,ASPH
BN000906:0079.29,N000906:0043.5,79290.046875,Tete,BRDG,33.3403892517,-15.5402097702,,,RIVR,2,7.00,3.5,3.00,6.20,3.00,,,SLAB,CONC,ASPH
BN000906:0090.19,N000906:0080.5,90185.140625,Tete,BRDG,33.2640419006,-15.4754600525,,,RIVR,3,40.60,13.3,9.20,7.55,0.80,,,SLAB,CONC,ASPH
BN000906:0112.74,N000906:0080.5,112737,Tete,BRDG,33.1881217957,-15.2955799103,,,RIVR,2,5.00,2.5,,7.00,2.00,,,SLAB,CONC,ASPH
BN000906:0117.26,N000906:0080.5,117262.703125,Tete,BRDG,33.161151886,-15.264169693,,,RIVR,2,7.00,3.5,2.50,6.50,2.50,,,SLAB,CONC,ASPH
BN000906:0132.50,N000906:0120.2,132502,Tete,BRDG,33.0496406555,-15.1849899292,,,RIVR,4,99.20,24.8,12.30,5.60,0.70,,,GIRD,CONC,ASPH
BN000906:0134.68,N000906:0120.2,134682,Tete,BRDG,33.0355300903,-15.1710996628,,,RIVR,2,6.20,3.1,2.30,6.40,1.70,,,SLAB,CONC,ASPH
BN000906:0151.30,N000906:0120.2,151302,Tete,BRDG,32.9037895203,-15.1358604431,,,RIVR,9,224.10,24.9,12.50,5.95,0.70,,,GIRD,CONC,ASPH
BN000906:0157.12,N000906:0154.0,157124,Tete,BRDG,32.8807106018,-15.1004400253,,,RIVR,1,6.90,6.9,9.30,7.30,0.90,,,SLAB,CONC,ASPH
BN000906:0191.94,N000906:0168.5,191940,Tete,BRDG,32.6513595581,-14.9039402008,,,RIVR,2,7.40,3.7,3.50,6.20,2.00,,,SLAB,CONC,ASPH
BN000906:0194.44,N000906:0168.5,194440,Tete,BRDG,32.6382598877,-14.8855495453,,,RIVR,2,7.10,3.55,3.50,6.00,2.50,,,SLAB,CONC,ASPH
BN000906:0195.86,N000906:0168.5,195860,Tete,BRDG,32.6340103149,-14.8741903305,,,RIVR,5,65.00,13,10.30,7.40,0.95,,,SLAB,CONC,ASPH
BN000906:0218.45,N000906:0168.5,218450,Tete,BRDG,32.5416793823,-14.6987895966,,,RIVR,2,8.00,4,3.20,5.80,2.00,,,SLAB,CONC,ASPH
BN000906:0239.89,N000906:0168.5,239891.203125,Tete,BRDG,32.4598503113,-14.5346603394,,,RIVR,5,70.40,14,6.30,7.50,0.95,,,SLAB,CONC,ASPH
BN000906:0259.80,N000906:0168.5,259795,Tete,BRDG,32.3609008789,-14.3970298767,,,RIVR,2,7.30,3.65,3.60,6.00,2.00,,,SLAB,CONC,ASPH
BN000906:0267.09,N000906:0168.5,267085,Tete,BRDG,32.3551101685,-14.3361501694,,,RIVR,2,30.60,15.3,7.20,7.50,0.80,,,SLAB,CONC,ASPH
BN030106:0010.76,N030106:0000.0,10756,Tete,BRDG,33.4361381531,-16.2547798157,,,RIVR,1,25.00,25,8.10,7.30,0.90,,,GIRD,CONC,ASPH
BN030106:0019.64,N030106:0010.8,19641,Tete,BRDG,33.3958015442,-16.2052192688,,,RIVR,1,20.10,20.1,7.80,7.30,0.90,,,GIRD,CONC,ASPH
BN030106:0021.25,N030106:0010.8,21251,Tete,BRDG,33.3707199097,-16.1976394653,,,RIVR,1,20.00,20,10.60,7.30,0.90,,,GIRD,CONC,ASPH
BN030106:0025.69,N030106:0010.8,25686,Tete,BRDG,33.3305511475,-16.2050094604,,,RIVR,3,10.20,3.4,2.40,6.45,0.00,,,CULV,CONC,ASPH
BN030106:0025.73,N030106:0010.8,25726,Tete,BRDG,33.3305282593,-16.2048797607,,,RIVR,4,9.30,1,1.45,6.45,0.00,,,VENT,CONC,ASPH
BN030106:0035.99,N030106:0010.8,35986,Tete,BRDG,33.3301506042,-16.2048606873,,,RIVR,3,75.00,25,7.30,7.25,0.90,,,GIRD,CONC,ASPH
BN030106:0040.26,N030106:0010.8,40262.73046875,Tete,BRDG,33.2425918579,-16.1157398224,,,RIVR,1,20.00,20,4.90,7.25,0.90,,,GIRD,CONC,ASPH
BN030106:0042.86,N030106:0010.8,42855.48046875,Tete,BRDG,33.2251205444,-16.1000900269,,,RIVR,1,12.00,12,4.60,7.25,0.90,,,GIRD,CONC,ASPH
BN030106:0044.04,N030106:0010.8,44036.1484375,Tete,BRDG,33.2172203064,-16.0927200317,,,RIVR,3,10.90,3.6,3.50,5.95,2.00,,,CULV,CONC,ASPH
BN030106:0046.98,N030106:0010.8,46976,Tete,BRDG,33.2040596008,-16.0699806213,,,RIVR,1,17.00,17,4.80,7.25,0.90,,,GIRD,CONC,ASPH
BN030106:0056.50,N030106:0010.8,56496.109375,Tete,BRDG,34.5541610718,-16.0617694855,,,RIVR,1,21.00,21,8.20,7.25,0.90,,,GIRD,CONC,ASPH
BN030106:0061.97,N030106:0061.4,61965,Tete,BRDG,33.1276893616,-15.9653701782,,,RIVR,2,54.00,27,8.30,7.25,0.90,,,GIRD,CONC,ASPH
BN030106:0070.01,N030106:0061.4,70005,Tete,BRDG,33.0716094971,-15.9198999405,,,RIVR,1,15.00,15,7.50,7.25,0.90,,,GIRD,CONC,ASPH
BN030106:0072.11,N030106:0061.4,72115,Tete,BRDG,33.0563201904,-15.9146099091,,,RIVR,1,6.50,6.5,3.00,7.20,1.00,,,SLAB,CONC,ASPH
BN030106:0077.29,N030106:0061.4,77295,Tete,BRDG,33.0299606323,-15.8787498474,,,RIVR,1,15.00,15,4.60,7.20,0.95,,,GIRD,CONC,ASPH
BN030106:0081.37,N030106:0081.3,81368.921875,Tete,BRDG,32.9960212708,-15.862449646,,,RIVR,2,58.00,25,6.50,7.20,0.90,,,BEAM,CONC,ASPH
BN030106:0082.26,N030106:0081.3,82260,Tete,BRDG,32.9911117554,-15.8562602997,,,RIVR,1,7.00,7,3.80,7.20,1.00,,,SLAB,CONC,ASPH
BN030106:0095.56,N030106:0081.3,95560,Tete,BRDG,32.9088592529,-15.7781600952,,,RIVR,1,25.00,25,7.30,7.20,0.80,,,GIRD,CONC,ASPH
BN030106:0098.95,N030106:0098.6,98946.4765625,Tete,BRDG,32.8918991089,-15.7551403046,,,RIVR,3,75.00,25,8.10,7.20,0.90,,,GIRD,CONC,ASPH
BN030106:0115.19,N030106:0114.4,115191,Tete,BRDG,32.8054389954,-15.6530303955,,,RIVR,3,6.50,1,2.60,9.30,2.00,,,VENT,CONC,ASPH
BN030106:0116.40,N030106:0114.4,116403.203125,Tete,BRDG,32.7957382202,-15.6483802795,,,RIVR,1,11.00,10.95,4.10,7.10,1.00,,,GIRD,CONC,ASPH
BN030206:0072.69,N030206:0064.7,72697,Tete,VENT,33.6100082397,-15.3378572464,,,River,11,14.00,1,,6.00,0.00,,,VENT,CONC,CONC
BN030206:0191.74,N030206:0137.8,191746,Tete,BRDG,33.3904380798,-14.5008144379,,,River,4,30.00,5,1.50,5.00,0.00,,,BEAM,CONC,CONC
BN030206:0231.25,N030206:0214.2,231257,Tete,VENT,33.0910491943,-14.4032449722,,,River,,22.00,,,4.50,0.00,,,VENT,CONC,CONC
BN030206:0271.17,N030206:0214.2,271171,Tete,VENT,32.9871330261,-14.175034523,,,Stream,,32.00,,,4.50,0.00,,,VENT,CONC,CONC
BN030306:0053.81,N030306:0002.7,53807,Tete,BRDG,30.7297496796,-15.3832626343,,,STRM,3,65.00,18.5,1.20,3.00,,,,BEAM,STTM,WOOD
BN030306:0078.93,N030306:0002.7,78929,Tete,BRDG,30.8723888397,-15.2316217422,,,STRM,1,33.00,30,1.10,5.00,,,,BEAM,STEL,GRAV
BN030306:0134.91,N030306:0090.8,134905,Tete,BRDG,31.1972122192,-15.0317277908,,,RIVR,1,21.00,20,1.40,4.00,,,,BEAM,STEL,STEL
BN030306:0194.93,N030306:0159.1,194933,Tete,BRDG,31.6899986267,-14.9865083694,,,RIVR,1,27.00,22,1.30,4.00,,,,BEAM,STEL,STEL
BN030306:0231.53,N030306:0208.7,231532,Tete,BRDG,31.8881149292,-15.1584358215,,,RIVR,2,16.50,5.5,1.40,4.00,,,,ARCH,MASN,GRAV
BN030306:0324.38,N030306:0271.1,324382,Tete,BRDG,32.7037963867,-15.1356372833,,,RIVR,7,157.50,22.5,4.50,6.00,1.00,,,GIRD,CONC,ASPH
BN030406:0002.48,N030406:0000.0,2480,Tete,BRDG,34.3372001648,-15.6769199371,,,RIVR,3,47.00,18.65,6.20,7.60,1.00,,,BEAM,CONC,ASPH
BN030406:0005.21,N030406:0000.0,5205.3330078125,Tete,BRDG,34.325630188,-15.6552009583,,,RIVR,5,60.50,5,9.50,7.60,0.00,,,VENT,CONC,ASPH
BN030406:0020.80,N030406:0000.0,20795,Tete,BRDG,34.3188095093,-15.5233898163,,,RIVR,5,92.50,18.5,15.10,7.60,1.00,,,BEAM,CONC,ASPH
BN030406:0044.48,N030406:0039.8,44476,Tete,BRDG,34.3102798462,-15.3464097977,,,RIVR,3,55.80,18.6,6.30,7.65,0.85,,,BEAM,CONC,ASPH
BN030406:0081.69,N030406:0039.8,81686,Tete,BRDG,34.2823791504,-15.0416603088,,,RIVR,3,61.50,20.5,7.70,7.20,0.60,,,GIRD,CONC,ASPH
BN030406:0088.41,N030406:0039.8,88411,Tete,BRDG,34.2945289612,-14.9845199585,,,RIVR,2,9.20,4.5,6.40,7.50,1.00,,,CULV,CONC,ASPH
BN030406:0094.57,N030406:0091.4,94573,Tete,BRDG,34.3001899719,-14.9340600967,,,RIVR,1,24.70,24.7,8.50,7.20,0.65,,,GIRD,CONC,ASPH
BN030406:0107.54,N030406:0091.4,107538,Tete,BRDG,34.3401794434,-14.8376302719,,,RIVR,1,9.00,9,3.80,7.20,0.85,,,SLAB,CONC,ASPH
BN030406:0109.42,N030406:0091.4,109419.5,Tete,BRDG,34.348739624,-14.8232297897,,,RIVR,3,45.00,15,6.90,7.20,0.60,,,GIRD,CONC,ASPH
BN030406:0112.47,N030406:0091.4,112469.203125,Tete,BRDG,34.3666992188,-14.8052902222,,,RIVR,1,9.30,9.25,5.80,7.20,0.85,,,SLAB,CONC,ASPH
BN030406:0115.13,N030406:0091.4,115128,Tete,BRDG,34.3721313477,-14.7823295593,,,RIVR,1,15.00,15,6.10,7.20,0.75,,,GIRD,CONC,ASPH
BN030406:0118.32,N030406:0117.2,118315,Tete,BRDG,34.3804283142,-14.7582902908,,,RIVR,4,84.00,20,8.95,7.20,0.70,,,GIRD,CONC,ASPH
BN030406:0137.12,N030406:0131.5,137115,Tete,BRDG,34.3028182983,-14.6079597473,,,RIVR,4,64.50,,4.00,7.20,0.50,,,GIRD,CONC,ASPH
BR060106:0013.84,R060106:0013.2,13837.2998046875,Tete,BRDG,31.7571105957,-15.8086900711,,,RIVR,6,25.00,4,2.30,5.50,0.00,,,VENT,CONC,ASPH
BR060106:0016.37,R060106:0013.2,16367,Tete,BRDG,31.7803592682,-15.8112201691,,,RIVR,2,9.60,4.5,2.70,5.50,1.30,,,VENT,CONC,ASPH
BR060106:0017.51,R060106:0013.2,17512,Tete,BRDG,31.7907905579,-15.8131303787,,,RIVR,2,5.40,2,2.50,5.50,1.30,,,VENT,CONC,ASPH
BR060106:0029.26,R060106:0013.2,29257,Tete,BRDG,31.8919906616,-15.8330698013,,,RIVR,4,23.50,5,3.00,6.50,0.60,,,SLAB,CONC,CONC
BR060106:0039.19,R060106:0013.2,39192,Tete,BRDG,31.9797096252,-15.8559598923,,,RIVR,2,6.40,3,2.00,6.50,1.30,,,VENT,CONC,ASPH
BR060106:0042.41,R060106:0013.2,42412,Tete,BRDG,32.0088806152,-15.8509597778,,,RIVR,3,18.00,6,3.80,6.50,0.60,,,SLAB,CONC,CONC
BR060106:0043.76,R060106:0013.2,43763.8984375,Tete,BRDG,32.0211715698,-15.8523597717,,,RIVR,3,13.50,4,2.00,6.50,0.60,,,VENT,CONC,ASPH
BR060106:0046.15,R060106:0013.2,46147.2890625,Tete,BRDG,32.0433082581,-15.8527498245,,,RIVR,2,12.10,6,3.60,6.50,0.00,,,SLAB,CONC,CONC
BR060106:0051.14,R060106:0013.2,51137,Tete,BRDG,32.0889205933,-15.8457803726,,,RIVR,2,12.10,6,3.10,6.50,0.60,,,SLAB,CONC,CONC
BR060106:0056.60,R060106:0013.2,56597,Tete,BRDG,33.3740196228,-15.8475599289,,,RIVR,3,13.00,4,2.80,6.50,1.30,,,VENT,CONC,ASPH
BR060106:0057.64,R060106:0057.4,57639,Tete,BRDG,32.1480484009,-15.8444499969,,,RIVR,17,95.20,5.6,3.60,6.50,0.60,,,SLAB,CONC,CONC
BR060106:0062.25,R060106:0057.4,62254,Tete,BRDG,32.1870002747,-15.8287601471,,,RIVR,2,7.50,3,2.45,6.50,0.00,,,VENT,CONC,ASPH
BR060106:0064.02,R060106:0057.4,64019,Tete,BRDG,32.2011985779,-15.820690155,,,RIVR,3,17.40,4,2.40,6.50,0.00,,,VENT,CONC,ASPH
BR060106:0065.09,R060106:0057.4,65094,Tete,BRDG,32.2106590271,-15.8183298111,,,RIVR,2,10.40,4,3.10,6.50,0.00,,,VENT,CONC,ASPH
BR060106:0067.97,R060106:0057.4,67974,Tete,BRDG,32.2553787231,-15.8104095459,,,RIVR,3,13.20,4.2,3.70,6.50,0.00,,,VENT,CONC,ASPH
BR060106:0069.69,R060106:0057.4,69689,Tete,BRDG,32.2486114502,-15.8216295242,,,RIVR,4,20.00,5,2.40,6.50,0.00,,,VENT,CONC,ASPH
BR060106:0071.02,R060106:0057.4,71015.3203125,Tete,BRDG,32.260559082,-15.7981100082,,,RIVR,2,7.30,3.5,2.50,6.50,0.00,,,VENT,CONC,ASPH
BR060106:0079.58,R060106:0057.4,79584,Tete,BRDG,32.3279800415,-15.7606401443,,,RIVR,12,69.00,5.75,3.00,6.50,0.60,,,SLAB,CONC,CONC
BR060106:0083.40,R060106:0057.4,83399,Tete,BRDG,32.3568916321,-15.7419996262,,,RIVR,3,9.20,3,2.80,5.30,0.00,,,VENT,CONC,ASPH
BR060106:0086.77,R060106:0057.4,86771.390625,Tete,BRDG,32.3862113953,-15.7326602936,,,RIVR,3,8.00,2.5,3.45,5.30,0.00,,,VENT,CONC,ASPH
BR060106:0092.99,R060106:0089.2,92985,Tete,BRDG,32.439491272,-15.7182397842,,,RIVR,2,9.10,4.5,2.70,6.10,1.00,,,VENT,CONC,ASPH
BR060106:0096.71,R060106:0089.2,96715,Tete,BRDG,32.4708404541,-15.7060699463,,,RIVR,5,30.00,6,3.50,6.50,0.60,,,SLAB,CONC,CONC
BR060106:0099.32,R060106:0089.2,99325,Tete,BRDG,32.4890098572,-15.6917600632,,,RIVR,2,6.60,3,2.80,6.00,0.00,,,VENT,CONC,ASPH
BR060106:0103.34,R060106:0089.2,103340,Tete,BRDG,32.5260009766,-15.6965398788,,,RIVR,7,46.00,6,2.40,6.50,0.60,,,SLAB,CONC,CONC
BR060106:0105.14,R060106:0089.2,105140,Tete,BRDG,32.5427093506,-15.6961803436,,,RIVR,10,58.00,5.6,2.80,6.40,0.60,,,SLAB,CONC,CONC
BR060106:0106.01,R060106:0089.2,106010.796875,Tete,BRDG,32.5504112244,-15.6973695755,,,RIVR,23,130.00,5.6,2.90,6.40,0.60,,,SLAB,CONC,CONC
BR060106:0120.76,R060106:0089.2,120755,Tete,BRDG,32.6762886047,-15.7079696655,,,RIVR,2,12.00,6,4.80,6.00,0.60,,,SLAB,CONC,CONC
BR060106:0120.93,R060106:0089.2,120925,Tete,BRDG,32.6777114868,-15.7077598572,,,RIVR,2,7.10,3.5,2.60,6.00,0.60,,,VENT,CONC,ASPH
BR060106:0122.88,R060106:0089.2,122880,Tete,BRDG,32.6948890686,-15.7118797302,,,RIVR,4,5.50,1,2.50,6.00,2.30,,,VENT,CONC,ASPH
BR060106:0123.60,R060106:0089.2,123595,Tete,BRDG,32.6996383667,-15.7162704468,,,RIVR,2,7.10,3.5,2.80,6.00,0.00,,,VENT,CONC,ASPH
BR060106:0124.55,R060106:0089.2,124545,Tete,BRDG,32.7071304321,-15.7206602097,,,RIVR,4,5.80,1,2.20,5.70,2.00,,,VENT,CONC,ASPH
BR060106:0124.90,R060106:0089.2,124902.8984375,Tete,BRDG,32.7102088928,-15.7218503952,,,RIVR,4,5.60,1,2.20,5.70,2.00,,,VENT,CONC,ASPH
BR060106:0127.66,R060106:0089.2,127660,Tete,BRDG,32.7349815369,-15.724650383,,,RIVR,3,12.60,4,2.50,5.70,0.60,,,VENT,CONC,ASPH
BR060106:0128.50,R060106:0089.2,128495,Tete,BRDG,32.7412986755,-15.7288103104,,,RIVR,4,6.50,1,2.00,5.70,0.60,,,VENT,CONC,ASPH
BR060106:0131.36,R060106:0128.8,131363,Tete,BRDG,32.7649383545,-15.7410297394,,,RIVR,3,3.60,12,5.80,3.50,0.85,,,GIRD,CONC,ASPH
BR060106:0137.08,R060106:0132.1,137082,Tete,BRDG,32.8134994507,-15.7288103104,,,RIVR,9,52.00,5,3.40,6.50,0.60,,,SLAB,CONC,ASPH
BR060106:0141.37,R060106:0132.1,141367,Tete,BRDG,32.8486404419,-15.7373895645,,,RIVR,1,6.50,6.5,4.00,6.00,0.85,,,SLAB,CONC,ASPH
BR060106:0141.75,R060106:0132.1,141747,Tete,BRDG,32.8516807556,-15.7390327454,,,RIVR,2,12.20,6.1,4.95,6.00,0.85,,,SLAB,CONC,ASPH
BR060106:0143.80,R060106:0132.1,143802,Tete,BRDG,32.8682403564,-15.7481203079,,,RIVR,1,6.10,6.1,3.20,6.00,0.95,,,SLAB,CONC,ASPH
BR060106:0145.25,R060106:0132.1,145247,Tete,BRDG,32.8758201599,-15.7579202652,,,RIVR,2,12.00,6,4.80,5.95,0.85,,,SLAB,CONC,ASPH
